Site,Parameter,Date (LST),Value,Unit,QCCode,OPCode
RIVR,T640-PM2.5 AQI,2023/05/23 09:00,15.87696,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/23 10:00,27.41923,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/23 11:00,16.96505,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/23 12:00,15.79132,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/23 13:00,19.74447,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/23 14:00,18.01134,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/23 15:00,15.66256,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/23 16:00,14.22421,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/23 17:00,11.69209,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/23 18:00,8.83952,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/23 19:00,6.36341,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/23 20:00,5.28618,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/23 21:00,5.43977,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/23 22:00,5.98917,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/23 23:00,7.26387,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/24 00:00,7.1435,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/24 01:00,9.59818,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/24 02:00,10.84788,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/24 03:00,9.43663,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/24 04:00,7.78467,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/24 05:00,7.34923,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/24 06:00,6.76724,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/24 07:00,6.93951,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/24 08:00,7.99869,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/24 09:00,11.22999,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/24 10:00,12.79211,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/24 11:00,13.65764,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/24 12:00,13.40156,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/24 13:00,15.64776,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/24 14:00,14.88906,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/24 15:00,12.00893,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/24 16:00,10.17987,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/24 17:00,8.99279,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/24 18:00,8.23135,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/24 19:00,8.59684,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/24 20:00,8.48223,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/24 21:00,9.06313,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/24 22:00,9.94751,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/24 23:00,9.87244,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/25 00:00,10.29606,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/25 01:00,9.43302,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/25 02:00,9.48253,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/25 03:00,9.64204,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/25 04:00,10.03051,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/25 05:00,8.58128,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/25 06:00,8.12382,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/25 07:00,7.9104,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/25 08:00,9.2135,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/25 09:00,10.12842,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/25 10:00,9.9895,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/25 11:00,10.24323,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/25 12:00,10.73965,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/25 13:00,12.01067,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/25 14:00,10.22822,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/25 15:00,8.7236,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/25 16:00,8.00954,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/25 17:00,8.28679,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/25 18:00,8.15462,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/25 19:00,8.00923,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/25 20:00,8.17838,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/25 21:00,8.516,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/25 22:00,9.2951,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/25 23:00,9.41367,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/26 00:00,9.85583,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/26 01:00,10.41382,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/26 02:00,10.22315,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/26 03:00,9.59845,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/26 04:00,7.96666,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/26 05:00,7.20651,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/26 06:00,6.57401,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/26 07:00,6.97461,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/26 08:00,7.63962,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/26 09:00,9.08257,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/26 10:00,10.06605,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/26 11:00,12.16453,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/26 12:00,14.37319,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/26 13:00,15.86948,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/26 14:00,15.78349,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/26 15:00,16.25191,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/26 16:00,11.91271,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/26 17:00,8.86531,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/26 18:00,7.59308,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/26 19:00,7.50919,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/26 20:00,8.80775,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/26 21:00,8.76582,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/26 22:00,8.98034,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/26 23:00,9.7469,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/27 00:00,9.74128,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/27 01:00,10.74578,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/27 02:00,12.59607,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/27 03:00,13.40589,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/27 04:00,12.5037,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/27 05:00,11.44393,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/27 06:00,10.53348,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/27 07:00,8.72863,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/27 08:00,10.76188,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/27 09:00,14.31563,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/27 10:00,17.48777,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/27 11:00,18.34431,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/27 12:00,18.67087,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/27 13:00,17.9367,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/27 14:00,18.82119,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/27 15:00,17.75182,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/27 16:00,14.74736,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/27 17:00,13.34007,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/27 18:00,12.33056,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/27 19:00,11.94107,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/27 20:00,11.27111,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/27 21:00,11.26014,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/27 22:00,12.79727,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/27 23:00,13.56582,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/28 00:00,15.18726,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/28 01:00,17.16612,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/28 02:00,18.64582,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/28 03:00,21.68185,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/28 04:00,21.97103,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/28 05:00,21.36963,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/28 06:00,22.14736,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/28 07:00,22.12083,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/28 08:00,19.65509,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/28 09:00,19.37003,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/28 10:00,19.67685,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/28 11:00,19.85993,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/28 12:00,19.52359,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/28 13:00,19.09685,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/28 14:00,16.81653,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/28 15:00,13.05093,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/28 16:00,13.39716,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/28 17:00,15.06967,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/28 18:00,16.7221,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/28 19:00,17.17118,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/28 20:00,12.96894,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/28 21:00,12.38812,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/28 22:00,12.55012,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/28 23:00,14.2012,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/29 00:00,14.66642,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/29 01:00,12.5677,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/29 02:00,12.66418,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/29 03:00,15.89199,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/29 04:00,13.29236,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/29 05:00,11.23508,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/29 06:00,12.199,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/29 07:00,12.66543,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/29 08:00,11.82538,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/29 09:00,11.82769,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/29 10:00,10.74001,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/29 11:00,10.16986,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/29 12:00,9.92411,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/29 13:00,11.8837,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/29 14:00,11.34232,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/29 15:00,11.02829,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/29 16:00,8.80963,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/29 17:00,8.72652,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/29 18:00,7.9306,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/29 19:00,7.46165,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/29 20:00,7.40434,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/29 21:00,7.79698,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/29 22:00,8.09201,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/29 23:00,8.18138,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/30 00:00,9.29845,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/30 01:00,9.51452,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/30 02:00,9.95798,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/30 03:00,11.22726,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/30 04:00,11.99056,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/30 05:00,12.53233,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/30 06:00,13.28327,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/30 07:00,14.83487,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/30 08:00,11.21936,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/30 09:00,9.22608,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/30 10:00,9.18148,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/30 11:00,9.36253,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/30 12:00,9.46537,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/30 13:00,10.14384,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/30 14:00,11.41464,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/30 15:00,11.86311,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/30 16:00,10.17449,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/30 17:00,7.76671,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/30 18:00,6.56359,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/30 19:00,6.44017,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/30 20:00,6.21258,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/30 21:00,6.41745,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/30 22:00,7.35448,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/30 23:00,6.19037,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/31 00:00,6.586,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/31 01:00,6.64026,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/31 02:00,6.68926,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/31 03:00,6.49739,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/31 04:00,7.85233,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/31 05:00,8.91521,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/31 06:00,6.81346,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/31 07:00,5.86423,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/31 08:00,5.71106,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/31 09:00,6.73921,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/31 10:00,9.28582,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/31 11:00,10.58877,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/31 12:00,9.94728,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/31 13:00,9.80599,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/31 14:00,7.49196,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/31 15:00,7.15148,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/31 16:00,6.66187,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/31 17:00,7.31292,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/31 18:00,8.08018,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/31 19:00,8.20018,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/31 20:00,8.31102,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/31 21:00,9.38973,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/31 22:00,9.57849,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/05/31 23:00,10.35606,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/01 00:00,11.69047,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/01 01:00,13.76265,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/01 02:00,15.97177,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/01 03:00,15.05771,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/01 04:00,15.6054,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/01 05:00,18.21612,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/01 06:00,18.43537,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/01 07:00,13.599,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/01 08:00,11.45624,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/01 09:00,12.17522,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/01 10:00,12.22703,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/01 11:00,12.70185,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/01 12:00,14.26178,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/01 13:00,15.23177,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/01 14:00,12.41319,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/01 15:00,11.52827,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/01 16:00,11.31479,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/01 17:00,8.55202,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/01 18:00,7.7088,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/01 19:00,7.67144,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/01 20:00,7.4831,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/01 21:00,8.05176,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/01 22:00,9.29168,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/01 23:00,10.74802,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/02 00:00,11.13935,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/02 01:00,11.01065,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/02 02:00,16.09811,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/02 03:00,18.6593,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/02 04:00,17.3792,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/02 05:00,18.08841,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/02 06:00,19.24684,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/02 07:00,16.28804,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/02 08:00,16.94548,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/02 09:00,17.31359,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/02 10:00,18.17527,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/02 11:00,18.03923,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/02 12:00,18.07054,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/02 13:00,18.10113,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/02 14:00,15.50414,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/02 15:00,15.56579,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/02 16:00,15.40345,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/02 17:00,15.52494,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/02 18:00,14.45877,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/02 19:00,13.2838,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/02 20:00,13.15843,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/02 21:00,13.40092,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/02 22:00,14.67907,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/02 23:00,17.88502,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/03 00:00,18.0134,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/03 01:00,18.35092,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/03 02:00,17.30529,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/03 03:00,16.78282,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/03 04:00,17.45466,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/03 05:00,20.77804,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/03 06:00,22.23902,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/03 07:00,21.04133,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/03 08:00,18.89641,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/03 09:00,20.3434,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/03 10:00,20.14919,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/03 11:00,18.33006,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/03 12:00,18.088,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/03 13:00,17.57516,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/03 14:00,17.40579,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/03 15:00,17.40952,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/03 16:00,17.48951,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/03 17:00,15.97205,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/03 18:00,15.53657,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/03 19:00,16.163,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/03 20:00,14.92823,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/03 21:00,15.69095,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/03 22:00,16.2625,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/03 23:00,17.65405,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/04 00:00,19.36907,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/04 01:00,22.32304,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/04 02:00,24.47823,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/04 03:00,26.06362,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/04 04:00,26.77548,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/04 05:00,27.40266,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/04 06:00,28.72617,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/04 07:00,29.87156,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/04 08:00,31.26594,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/04 09:00,31.46032,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/04 10:00,25.94006,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/04 11:00,24.00388,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/04 12:00,26.35957,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/04 13:00,24.25237,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/04 14:00,24.39475,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/04 15:00,24.06422,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/04 16:00,22.6141,ug/m3_LC,0,1
RIVR,T640-PM2.5 AQI,2023/06/04 17:00,21.19193,ug/m3_LC,0,1
